product_id,product_type,product_name,size,colour,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,bins
224.0,Shirt,Chambray,XL,yellow,53.0,"A yellow coloured, XL sized, Chambray Shirt",988.0,202.0,106.0,1.0,106.0,129.0,49559.0,2021-4-15,2021-04-22,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(104.5, 108.125]"
860.0,Trousers,Chinos,XS,blue,69.0,"A blue coloured, XS sized, Chinos Trousers",989.0,202.0,113.0,1.0,113.0,129.0,49559.0,2021-4-15,2021-04-22,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(97.25, 100.875]"
1177.0,Trousers,High-Waisted,M,blue,52.0,"A blue coloured, M sized, High-Waisted Trousers",986.0,202.0,99.0,1.0,99.0,129.0,49559.0,2021-4-15,2021-04-22,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(97.25, 100.875]"
242.0,Shirt,Chambray,M,violet,72.0,"A violet coloured, M sized, Chambray Shirt",4668.0,935.0,106.0,3.0,318.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(104.5, 108.125]"
262.0,Shirt,Polo,M,green,62.0,"A green coloured, M sized, Polo Shirt",4669.0,935.0,95.0,3.0,285.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(115.375, 119.0]"
843.0,Trousers,Chinos,L,red,44.0,"A red coloured, L sized, Chinos Trousers",4663.0,935.0,113.0,1.0,113.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(97.25, 100.875]"
922.0,Trousers,Drawstring,M,yellow,55.0,"A yellow coloured, M sized, Drawstring Trousers",4666.0,935.0,96.0,1.0,96.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(100.875, 104.5]"
926.0,Trousers,Drawstring,S,green,73.0,"A green coloured, S sized, Drawstring Trousers",4667.0,935.0,96.0,2.0,192.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(100.875, 104.5]"
991.0,Trousers,Wool,S,yellow,69.0,"A yellow coloured, S sized, Wool Trousers",4662.0,935.0,106.0,2.0,212.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(108.125, 111.75]"
1020.0,Trousers,Relaxed Leg,XS,orange,64.0,"A orange coloured, XS sized, Relaxed Leg Trousers",4665.0,935.0,90.0,3.0,270.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(93.625, 97.25]"
1122.0,Trousers,Cargo Pants,M,red,52.0,"A red coloured, M sized, Cargo Pants Trousers",4664.0,935.0,102.0,2.0,204.0,129.0,16962.0,2021-7-1,2021-07-16,Beatrisa Winterscale,Non-binary,68.0,74 Ryan CircleSuite 426,1790.0,Port Harrychester,Western Australia,Australia,"(104.5, 108.125]"
33.0,Shirt,Oxford Cloth,L,violet,73.0,"A violet coloured, L sized, Oxford Cloth Shirt",2211.0,446.0,96.0,2.0,192.0,283.0,19398.0,2021-3-26,2021-03-30,Jaymee Dalrymple,Male,23.0,812 Corwin Estate DrSuite 687,1336.0,New George,New South Wales,Australia,"(111.75, 115.375]"
201.0,Shirt,Camp Collared,S,indigo,50.0,"A indigo coloured, S sized, Camp Collared Shirt",2209.0,446.0,98.0,3.0,294.0,283.0,19398.0,2021-3-26,2021-03-30,Jaymee Dalrymple,Male,23.0,812 Corwin Estate DrSuite 687,1336.0,New George,New South Wales,Australia,"(111.75, 115.375]"
541.0,Jacket,Leather,S,green,77.0,"A green coloured, S sized, Leather Jacket",2212.0,446.0,98.0,3.0,294.0,283.0,19398.0,2021-3-26,2021-03-30,Jaymee Dalrymple,Male,23.0,812 Corwin Estate DrSuite 687,1336.0,New George,New South Wales,Australia,"(111.75, 115.375]"
725.0,Jacket,Trench Coat,XS,indigo,56.0,"A indigo coloured, XS sized, Trench Coat Jacket",2213.0,446.0,119.0,1.0,119.0,283.0,19398.0,2021-3-26,2021-03-30,Jaymee Dalrymple,Male,23.0,812 Corwin Estate DrSuite 687,1336.0,New George,New South Wales,Australia,"(111.75, 115.375]"
932.0,Trousers,Drawstring,M,blue,41.0,"A blue coloured, M sized, Drawstring Trousers",2210.0,446.0,96.0,3.0,288.0,283.0,19398.0,2021-3-26,2021-03-30,Jaymee Dalrymple,Male,23.0,812 Corwin Estate DrSuite 687,1336.0,New George,New South Wales,Australia,"(100.875, 104.5]"
33.0,Shirt,Oxford Cloth,L,violet,73.0,"A violet coloured, L sized, Oxford Cloth Shirt",2682.0,538.0,96.0,1.0,96.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(111.75, 115.375]"
74.0,Shirt,Flannel,XL,red,72.0,"A red coloured, XL sized, Flannel Shirt",2681.0,538.0,118.0,2.0,236.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(93.625, 97.25]"
213.0,Shirt,Chambray,L,red,44.0,"A red coloured, L sized, Chambray Shirt",2684.0,538.0,106.0,1.0,106.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(104.5, 108.125]"
279.0,Shirt,Polo,XL,violet,79.0,"A violet coloured, XL sized, Polo Shirt",2678.0,538.0,95.0,1.0,95.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(115.375, 119.0]"
351.0,Shirt,Henley,S,red,60.0,"A red coloured, S sized, Henley Shirt",2680.0,538.0,94.0,3.0,282.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(89.971, 93.625]"
494.0,Jacket,Windbreaker,XL,red,48.0,"A red coloured, XL sized, Windbreaker Jacket",2679.0,538.0,102.0,1.0,102.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(108.125, 111.75]"
810.0,Jacket,Shearling,XS,orange,54.0,"A orange coloured, XS sized, Shearling Jacket",2685.0,538.0,117.0,2.0,234.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(93.625, 97.25]"
1023.0,Trousers,Relaxed Leg,L,orange,78.0,"A orange coloured, L sized, Relaxed Leg Trousers",2683.0,538.0,90.0,1.0,90.0,754.0,11543.0,2021-1-4,2021-01-26,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(93.625, 97.25]"
184.0,Shirt,Camp Collared,XL,orange,48.0,"A orange coloured, XL sized, Camp Collared Shirt",3673.0,735.0,98.0,3.0,294.0,754.0,39820.0,2021-10-3,2021-10-16,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(111.75, 115.375]"
443.0,Jacket,Denim,L,blue,42.0,"A blue coloured, L sized, Denim Jacket",3671.0,735.0,107.0,3.0,321.0,754.0,39820.0,2021-10-3,2021-10-16,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(89.971, 93.625]"
481.0,Jacket,Puffer,S,indigo,62.0,"A indigo coloured, S sized, Puffer Jacket",3669.0,735.0,118.0,3.0,354.0,754.0,39820.0,2021-10-3,2021-10-16,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(108.125, 111.75]"
709.0,Jacket,Trench Coat,XL,orange,71.0,"A orange coloured, XL sized, Trench Coat Jacket",3672.0,735.0,119.0,2.0,238.0,754.0,39820.0,2021-10-3,2021-10-16,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(111.75, 115.375]"
938.0,Trousers,Drawstring,L,indigo,77.0,"A indigo coloured, L sized, Drawstring Trousers",3670.0,735.0,96.0,1.0,96.0,754.0,39820.0,2021-10-3,2021-10-16,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(100.875, 104.5]"
270.0,Shirt,Polo,XS,indigo,47.0,"A indigo coloured, XS sized, Polo Shirt",2136.0,429.0,95.0,2.0,190.0,754.0,23238.0,2021-2-8,2021-02-22,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(115.375, 119.0]"
397.0,Shirt,Casual Slim Fit,M,yellow,76.0,"A yellow coloured, M sized, Casual Slim Fit Shirt",2135.0,429.0,119.0,2.0,238.0,754.0,23238.0,2021-2-8,2021-02-22,Ninnetta Lammin,Bigender,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,"(111.75, 115.375]"
33.0,Shirt,Oxford Cloth,L,violet,73.0,"A violet coloured, L sized, Oxford Cloth Shirt",3399.0,685.0,96.0,3.0,288.0,851.0,22299.0,2021-8-6,2021-08-21,Worthy Pardoe,Non-binary,71.0,71 Joseph TrailApt. 169,6648.0,North Emmashire,Australian Capital Territory,Australia,"(111.75, 115.375]"
275.0,Shirt,Polo,XS,violet,67.0,"A violet coloured, XS sized, Polo Shirt",3398.0,685.0,95.0,1.0,95.0,851.0,22299.0,2021-8-6,2021-08-21,Worthy Pardoe,Non-binary,71.0,71 Joseph TrailApt. 169,6648.0,North Emmashire,Australian Capital Territory,Australia,"(115.375, 119.0]"
33.0,Shirt,Oxford Cloth,L,violet,73.0,"A violet coloured, L sized, Oxford Cloth Shirt",3657.0,733.0,96.0,1.0,96.0,387.0,42467.0,2021-5-26,2021-06-22,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(111.75, 115.375]"
314.0,Shirt,Cuban Collar,XL,violet,44.0,"A violet coloured, XL sized, Cuban Collar Shirt",3656.0,733.0,105.0,3.0,315.0,387.0,42467.0,2021-5-26,2021-06-22,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(89.971, 93.625]"
394.0,Shirt,Casual Slim Fit,XL,orange,53.0,"A orange coloured, XL sized, Casual Slim Fit Shirt",3653.0,733.0,119.0,1.0,119.0,387.0,42467.0,2021-5-26,2021-06-22,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(111.75, 115.375]"
691.0,Jacket,Parka,S,indigo,53.0,"A indigo coloured, S sized, Parka Jacket",3655.0,733.0,113.0,1.0,113.0,387.0,42467.0,2021-5-26,2021-06-22,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(115.375, 119.0]"
944.0,Trousers,Drawstring,XL,violet,80.0,"A violet coloured, XL sized, Drawstring Trousers",3654.0,733.0,96.0,2.0,192.0,387.0,42467.0,2021-5-26,2021-06-22,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(100.875, 104.5]"
971.0,Trousers,Slim-Fit,S,indigo,41.0,"A indigo coloured, S sized, Slim-Fit Trousers",3658.0,733.0,97.0,1.0,97.0,387.0,42467.0,2021-5-26,2021-06-22,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(115.375, 119.0]"
99.0,Shirt,Flannel,XL,indigo,57.0,"A indigo coloured, XL sized, Flannel Shirt",3593.0,719.0,118.0,1.0,118.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(93.625, 97.25]"
212.0,Shirt,Chambray,M,red,48.0,"A red coloured, M sized, Chambray Shirt",3592.0,719.0,106.0,3.0,318.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(104.5, 108.125]"
349.0,Shirt,Mandarin Collar,XL,violet,71.0,"A violet coloured, XL sized, Mandarin Collar Shirt",3597.0,719.0,109.0,3.0,327.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(104.5, 108.125]"
434.0,Jacket,Denim,XL,yellow,56.0,"A yellow coloured, XL sized, Denim Jacket",3591.0,719.0,107.0,2.0,214.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(89.971, 93.625]"
494.0,Jacket,Windbreaker,XL,red,48.0,"A red coloured, XL sized, Windbreaker Jacket",3596.0,719.0,102.0,2.0,204.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(108.125, 111.75]"
594.0,Jacket,Bomber,XL,violet,53.0,"A violet coloured, XL sized, Bomber Jacket",3598.0,719.0,100.0,1.0,100.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(89.971, 93.625]"
667.0,Jacket,Parka,M,red,56.0,"A red coloured, M sized, Parka Jacket",3590.0,719.0,113.0,3.0,339.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(115.375, 119.0]"
757.0,Jacket,Peacoat,M,blue,71.0,"A blue coloured, M sized, Peacoat Jacket",3594.0,719.0,109.0,1.0,109.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(100.875, 104.5]"
891.0,Trousers,Cords,S,green,78.0,"A green coloured, S sized, Cords Trousers",3595.0,719.0,94.0,1.0,94.0,387.0,24377.0,2021-9-19,2021-09-24,Alameda Fincke,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,"(111.75, 115.375]"
34.0,Shirt,Oxford Cloth,XL,violet,54.0,"A violet coloured, XL sized, Oxford Cloth Shirt",601.0,127.0,96.0,1.0,96.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(111.75, 115.375]"
121.0,Shirt,Denim,S,green,49.0,"A green coloured, S sized, Denim Shirt",605.0,127.0,92.0,1.0,92.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(111.75, 115.375]"
328.0,Shirt,Mandarin Collar,L,yellow,78.0,"A yellow coloured, L sized, Mandarin Collar Shirt",604.0,127.0,109.0,2.0,218.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(104.5, 108.125]"
384.0,Shirt,Henley,XL,violet,77.0,"A violet coloured, XL sized, Henley Shirt",598.0,127.0,94.0,3.0,282.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(89.971, 93.625]"
477.0,Jacket,Puffer,M,blue,60.0,"A blue coloured, M sized, Puffer Jacket",603.0,127.0,118.0,2.0,236.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(108.125, 111.75]"
539.0,Jacket,Leather,XL,yellow,67.0,"A yellow coloured, XL sized, Leather Jacket",599.0,127.0,98.0,3.0,294.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(111.75, 115.375]"
542.0,Jacket,Leather,M,green,45.0,"A green coloured, M sized, Leather Jacket",602.0,127.0,98.0,1.0,98.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(111.75, 115.375]"
1138.0,Trousers,Cargo Pants,L,green,42.0,"A green coloured, L sized, Cargo Pants Trousers",600.0,127.0,102.0,1.0,102.0,51.0,43262.0,2021-4-1,2021-04-11,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(104.5, 108.125]"
37.0,Shirt,Dress,M,red,57.0,"A red coloured, M sized, Dress Shirt",169.0,36.0,104.0,2.0,208.0,51.0,32494.0,2021-8-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(115.375, 119.0]"
203.0,Shirt,Camp Collared,L,indigo,72.0,"A indigo coloured, L sized, Camp Collared Shirt",172.0,36.0,98.0,1.0,98.0,51.0,32494.0,2021-8-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(111.75, 115.375]"
636.0,Jacket,Coach,S,orange,55.0,"A orange coloured, S sized, Coach Jacket",168.0,36.0,93.0,3.0,279.0,51.0,32494.0,2021-8-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(111.75, 115.375]"
675.0,Jacket,Parka,XS,yellow,63.0,"A yellow coloured, XS sized, Parka Jacket",167.0,36.0,113.0,1.0,113.0,51.0,32494.0,2021-8-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(115.375, 119.0]"
737.0,Jacket,Peacoat,M,red,59.0,"A red coloured, M sized, Peacoat Jacket",171.0,36.0,109.0,2.0,218.0,51.0,32494.0,2021-8-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(100.875, 104.5]"
831.0,Jacket,Shearling,S,indigo,45.0,"A indigo coloured, S sized, Shearling Jacket",170.0,36.0,117.0,2.0,234.0,51.0,32494.0,2021-8-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(93.625, 97.25]"
434.0,Jacket,Denim,XL,yellow,56.0,"A yellow coloured, XL sized, Denim Jacket",2366.0,479.0,107.0,1.0,107.0,51.0,18796.0,2021-6-27,2021-07-16,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(89.971, 93.625]"
477.0,Jacket,Puffer,M,blue,60.0,"A blue coloured, M sized, Puffer Jacket",2365.0,479.0,118.0,2.0,236.0,51.0,18796.0,2021-6-27,2021-07-16,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(108.125, 111.75]"
518.0,Jacket,Windbreaker,L,indigo,67.0,"A indigo coloured, L sized, Windbreaker Jacket",2362.0,479.0,102.0,2.0,204.0,51.0,18796.0,2021-6-27,2021-07-16,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(108.125, 111.75]"
646.0,Jacket,Coach,S,green,60.0,"A green coloured, S sized, Coach Jacket",2363.0,479.0,93.0,2.0,186.0,51.0,18796.0,2021-6-27,2021-07-16,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(111.75, 115.375]"
1161.0,Trousers,High-Waisted,S,orange,42.0,"A orange coloured, S sized, High-Waisted Trousers",2364.0,479.0,99.0,3.0,297.0,51.0,18796.0,2021-6-27,2021-07-16,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,"(97.25, 100.875]"
34.0,Shirt,Oxford Cloth,XL,violet,54.0,"A violet coloured, XL sized, Oxford Cloth Shirt",2086.0,419.0,96.0,2.0,192.0,745.0,19518.0,2021-10-20,2021-11-10,Lindy Saltrese,Non-binary,31.0,15 Bruen SummitApt. 152,526.0,North Matthewfort,Northern Territory,Australia,"(111.75, 115.375]"
581.0,Jacket,Bomber,S,blue,50.0,"A blue coloured, S sized, Bomber Jacket",2085.0,419.0,100.0,2.0,200.0,745.0,19518.0,2021-10-20,2021-11-10,Lindy Saltrese,Non-binary,31.0,15 Bruen SummitApt. 152,526.0,North Matthewfort,Northern Territory,Australia,"(89.971, 93.625]"
669.0,Jacket,Parka,XL,red,64.0,"A red coloured, XL sized, Parka Jacket",2083.0,419.0,113.0,2.0,226.0,745.0,19518.0,2021-10-20,2021-11-10,Lindy Saltrese,Non-binary,31.0,15 Bruen SummitApt. 152,526.0,North Matthewfort,Northern Territory,Australia,"(115.375, 119.0]"
691.0,Jacket,Parka,S,indigo,53.0,"A indigo coloured, S sized, Parka Jacket",2084.0,419.0,113.0,3.0,339.0,745.0,19518.0,2021-10-20,2021-11-10,Lindy Saltrese,Non-binary,31.0,15 Bruen SummitApt. 152,526.0,North Matthewfort,Northern Territory,Australia,"(115.375, 119.0]"
989.0,Trousers,Wool,XL,orange,56.0,"A orange coloured, XL sized, Wool Trousers",2081.0,419.0,106.0,3.0,318.0,745.0,19518.0,2021-10-20,2021-11-10,Lindy Saltrese,Non-binary,31.0,15 Bruen SummitApt. 152,526.0,North Matthewfort,Northern Territory,Australia,"(108.125, 111.75]"
1135.0,Trousers,Cargo Pants,XS,green,63.0,"A green coloured, XS sized, Cargo Pants Trousers",2082.0,419.0,102.0,2.0,204.0,745.0,19518.0,2021-10-20,2021-11-10,Lindy Saltrese,Non-binary,31.0,15 Bruen SummitApt. 152,526.0,North Matthewfort,Northern Territory,Australia,"(104.5, 108.125]"
34.0,Shirt,Oxford Cloth,XL,violet,54.0,"A violet coloured, XL sized, Oxford Cloth Shirt",2320.0,472.0,96.0,3.0,288.0,85.0,44735.0,2021-7-15,2021-07-29,Cornie Virr,Genderqueer,27.0,41 Feeney ParkwaySuite 074,4401.0,East Chelsea,Northern Territory,Australia,"(111.75, 115.375]"
46.0,Shirt,Dress,S,yellow,56.0,"A yellow coloured, S sized, Dress Shirt",2325.0,472.0,104.0,3.0,312.0,85.0,44735.0,2021-7-15,2021-07-29,Cornie Virr,Genderqueer,27.0,41 Feeney ParkwaySuite 074,4401.0,East Chelsea,Northern Territory,Australia,"(115.375, 119.0]"
511.0,Jacket,Windbreaker,S,blue,41.0,"A blue coloured, S sized, Windbreaker Jacket",2324.0,472.0,102.0,2.0,204.0,85.0,44735.0,2021-7-15,2021-07-29,Cornie Virr,Genderqueer,27.0,41 Feeney ParkwaySuite 074,4401.0,East Chelsea,Northern Territory,Australia,"(108.125, 111.75]"
716.0,Jacket,Trench Coat,S,green,53.0,"A green coloured, S sized, Trench Coat Jacket",2321.0,472.0,119.0,3.0,357.0,85.0,44735.0,2021-7-15,2021-07-29,Cornie Virr,Genderqueer,27.0,41 Feeney ParkwaySuite 074,4401.0,East Chelsea,Northern Territory,Australia,"(111.75, 115.375]"
886.0,Trousers,Cords,S,yellow,68.0,"A yellow coloured, S sized, Cords Trousers",2323.0,472.0,94.0,2.0,188.0,85.0,44735.0,2021-7-15,2021-07-29,Cornie Virr,Genderqueer,27.0,41 Feeney ParkwaySuite 074,4401.0,East Chelsea,Northern Territory,Australia,"(111.75, 115.375]"
1207.0,Trousers,Pleated,M,green,41.0,"A green coloured, M sized, Pleated Trousers",2322.0,472.0,105.0,3.0,315.0,85.0,44735.0,2021-7-15,2021-07-29,Cornie Virr,Genderqueer,27.0,41 Feeney ParkwaySuite 074,4401.0,East Chelsea,Northern Territory,Australia,"(89.971, 93.625]"
35.0,Shirt,Dress,XS,red,63.0,"A red coloured, XS sized, Dress Shirt",42.0,9.0,104.0,2.0,208.0,852.0,12896.0,2021-5-1,2021-05-11,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(115.375, 119.0]"
203.0,Shirt,Camp Collared,L,indigo,72.0,"A indigo coloured, L sized, Camp Collared Shirt",36.0,9.0,98.0,1.0,98.0,852.0,12896.0,2021-5-1,2021-05-11,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(111.75, 115.375]"
486.0,Jacket,Puffer,S,violet,46.0,"A violet coloured, S sized, Puffer Jacket",37.0,9.0,118.0,2.0,236.0,852.0,12896.0,2021-5-1,2021-05-11,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(108.125, 111.75]"
708.0,Jacket,Trench Coat,L,orange,70.0,"A orange coloured, L sized, Trench Coat Jacket",38.0,9.0,119.0,1.0,119.0,852.0,12896.0,2021-5-1,2021-05-11,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(111.75, 115.375]"
917.0,Trousers,Drawstring,M,orange,76.0,"A orange coloured, M sized, Drawstring Trousers",40.0,9.0,96.0,3.0,288.0,852.0,12896.0,2021-5-1,2021-05-11,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(100.875, 104.5]"
1040.0,Trousers,Relaxed Leg,XS,indigo,60.0,"A indigo coloured, XS sized, Relaxed Leg Trousers",39.0,9.0,90.0,2.0,180.0,852.0,12896.0,2021-5-1,2021-05-11,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(93.625, 97.25]"
1061.0,Trousers,Joggers,S,yellow,76.0,"A yellow coloured, S sized, Joggers Trousers",41.0,9.0,93.0,2.0,186.0,852.0,12896.0,2021-5-1,2021-05-11,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(93.625, 97.25]"
41.0,Shirt,Dress,S,orange,69.0,"A orange coloured, S sized, Dress Shirt",1587.0,323.0,104.0,2.0,208.0,852.0,11437.0,2021-3-23,2021-04-13,Lucas Cromly,Polygender,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,"(115.375, 119.0]"
